ID,brand,fuel_type,engine_size,weight,horsepower,cylinders,model_year,mpg
3977,BMW,Gasoline,2.34,0.0,122,6,2017,44.72
3408,Kia,Hybrid,0.0,982.3,127,4,2013,51.94
3794,Toyota,Hybrid,0.0,1318.8,57,4,2018,63.44
1510,Kia,Gasoline,1.7,1351.2,89,3,2015,47.58
3516,Ford,Hybrid,0.8,1936.9,38,4,2023,61.52
651,Hyundai,Hybrid,0.0,1588.5,26,6,2007,60.86
1968,Tesla,Electric,2.6,1471.4,111,4,2007,59.21
2047,Hyundai,Gasoline,0.0,0.0,133,3,2021,44.79
1559,BMW,Diesel,2.38,0.0,123,6,2005,40.5
3801,BMW,Gasoline,1.16,0.0,57,4,2019,49.18
176,Hyundai,Diesel,1.71,1355.9,88,4,2011,47.05
279,Toyota,Gasoline,1.53,0.0,82,3,2021,49.44
1136,Ford,Hybrid,0.0,1461.1,84,6,2015,55.58
3553,Hyundai,Electric,0.0,1412.0,67,6,2010,67.96
2485,Tesla,Diesel,2.95,1421.1,163,4,2005,40.12
2431,Toyota,Hybrid,2.15,1419.6,104,4,2007,54.82
2530,Tesla,Gasoline,2.15,1583.5,124,6,2007,40.1
3520,Ford,Gasoline,0.0,971.0,89,6,2020,47.64
692,Ford,Gasoline,2.93,0.0,157,4,2023,40.82
3962,BMW,Gasoline,1.96,1545.8,77,6,2020,46.66
417,Toyota,Gasoline,0.0,1390.3,115,4,2021,44.98
2890,BMW,Diesel,0.0,1826.5,193,6,2013,34.35
218,Hyundai,Gasoline,1.4,1478.4,62,4,2023,49.76
2489,Tesla,Hybrid,0.92,1326.6,34,8,2015,59.59
1972,Ford,Diesel,2.53,1521.4,119,4,2010,42.11
3406,Toyota,Gasoline,1.13,1371.3,38,6,2017,48.24
3112,Hyundai,Gasoline,3.28,1648.8,162,4,2011,38.34
904,Ford,Hybrid,2.61,0.0,120,6,2010,50.17
2926,Hyundai,Diesel,2.22,0.0,127,4,2005,42.24
913,Ford,Diesel,0.96,1018.2,62,4,2014,54.99
3470,Tesla,Electric,0.0,1922.2,61,6,2021,71.53
728,BMW,Gasoline,3.27,1837.6,148,6,2019,36.76
3756,Kia,Diesel,1.82,1496.8,86,3,2018,44.04
3080,Ford,Gasoline,0.0,0.0,117,6,2023,46.07
2826,Hyundai,Hybrid,0.0,1066.0,120,4,2006,52.52
2156,Ford,Gasoline,0.0,1995.9,97,4,2010,46.07
450,Tesla,Diesel,1.47,1031.5,60,4,2009,48.2
1396,Tesla,Electric,0.0,0.0,78,6,2011,66.6
377,Hyundai,Gasoline,1.94,0.0,90,4,2009,46.61
3143,Toyota,Gasoline,0.0,1118.0,70,4,2020,50.81
1753,BMW,Gasoline,2.08,0.0,106,4,2009,41.83
3967,Ford,Diesel,3.03,1421.0,139,4,2008,41.28
434,Kia,Diesel,0.8,865.6,34,6,2019,51.74
953,Kia,Diesel,2.06,0.0,92,6,2017,44.48
372,Kia,Gasoline,2.68,0.0,153,4,2008,39.34
3278,BMW,Gasoline,0.0,1370.8,90,4,2023,49.82
2397,Tesla,Electric,2.45,1403.8,123,4,2023,64.0
1422,Hyundai,Hybrid,0.0,1382.2,42,3,2011,61.38
701,Tesla,Diesel,0.0,0.0,151,4,2016,39.62
2868,Toyota,Gasoline,0.96,1293.4,54,4,2016,50.99
645,Tesla,Gasoline,0.0,1449.2,134,4,2006,38.29
1458,Toyota,Gasoline,0.0,0.0,139,4,2014,43.52
666,Ford,Gasoline,2.07,0.0,107,6,2009,44.34
1504,BMW,Electric,0.0,1450.1,138,4,2017,59.7
1428,BMW,Diesel,0.0,0.0,145,4,2013,36.72
1633,Tesla,Diesel,2.06,1322.8,98,3,2021,46.94
2421,Toyota,Electric,0.0,0.0,51,4,2014,69.89
1481,Hyundai,Diesel,1.26,2003.0,66,4,2009,45.12
1165,Ford,Electric,0.0,0.0,119,4,2012,63.29
795,Toyota,Gasoline,2.58,1133.2,122,6,2019,42.01
3592,Toyota,Diesel,0.0,1574.1,51,6,2018,51.88
247,Tesla,Gasoline,1.01,1278.6,54,4,2019,54.12
3816,Kia,Diesel,1.53,0.0,61,4,2016,50.05
735,Hyundai,Hybrid,2.32,0.0,123,6,2005,50.17
506,Hyundai,Hybrid,2.37,0.0,132,4,2007,51.91
2441,BMW,Gasoline,0.0,1368.3,51,4,2015,48.48
1190,BMW,Gasoline,0.0,0.0,77,3,2008,47.0
3373,Kia,Diesel,2.38,1589.8,123,4,2012,41.13
3444,Ford,Gasoline,0.0,0.0,91,6,2012,43.05
1615,Kia,Diesel,0.0,0.0,62,4,2012,49.95
533,BMW,Gasoline,1.6,0.0,80,4,2022,47.7
933,Toyota,Electric,0.0,1367.2,56,8,2009,70.34
109,Toyota,Diesel,0.0,0.0,122,4,2016,40.93
1868,Ford,Diesel,2.04,1490.9,84,4,2011,44.19
950,Tesla,Electric,2.72,1667.1,126,6,2014,62.94
2414,Hyundai,Gasoline,2.08,0.0,117,4,2017,45.96
2949,Ford,Diesel,0.0,1257.7,75,4,2006,45.33
3206,BMW,Gasoline,2.47,1137.3,104,6,2021,44.97
2224,Toyota,Gasoline,0.0,1881.2,33,4,2022,49.35
2975,Hyundai,Hybrid,3.52,1426.3,173,8,2008,48.1
3958,Ford,Electric,0.0,0.0,67,4,2006,63.09
544,Ford,Diesel,0.0,1673.1,89,4,2017,44.06
1766,Hyundai,Electric,0.0,983.9,57,4,2009,71.54
2495,Ford,Gasoline,1.84,959.5,101,6,2023,48.04
2935,Kia,Gasoline,0.0,0.0,94,6,2006,44.45
260,Toyota,Gasoline,2.2,0.0,110,6,2017,44.94
1515,Ford,Gasoline,1.94,1486.4,114,8,2008,46.3
1779,Tesla,Gasoline,0.0,1513.2,81,4,2010,44.56
1863,Hyundai,Gasoline,1.58,1327.2,87,4,2020,47.66
1296,Hyundai,Gasoline,1.99,1259.9,101,4,2021,48.03
928,BMW,Hybrid,0.0,1443.7,71,4,2022,62.05
613,Hyundai,Gasoline,2.76,1467.2,134,4,2015,42.7
2632,Hyundai,Gasoline,1.05,1584.4,48,4,2009,48.71
1232,Kia,Gasoline,0.0,0.0,90,8,2015,43.21
220,Ford,Hybrid,0.0,0.0,111,6,2019,54.67
3130,Ford,Diesel,0.0,0.0,38,6,2017,53.0
486,Kia,Diesel,0.0,1324.7,100,4,2022,46.94
2317,BMW,Diesel,0.8,800.0,44,4,2023,54.6
2165,Toyota,Diesel,1.57,0.0,80,3,2008,45.59
3522,Toyota,Gasoline,0.0,0.0,47,4,2022,49.75
2993,BMW,Gasoline,2.41,0.0,122,4,2018,44.1
259,Ford,Gasoline,2.21,0.0,114,6,2022,45.71
3843,Tesla,Gasoline,3.8,844.6,188,4,2015,37.07
387,Hyundai,Diesel,0.0,1608.1,104,4,2015,44.01
848,Hyundai,Gasoline,2.21,1449.1,107,3,2013,43.24
2574,Kia,Gasoline,0.0,1409.0,48,4,2006,49.33
3234,Kia,Gasoline,3.47,1705.5,178,4,2010,34.81
3613,BMW,Gasoline,0.0,0.0,53,4,2009,49.49
3102,Toyota,Hybrid,1.85,2044.3,101,4,2018,54.13
2862,Hyundai,Gasoline,0.0,1621.2,100,6,2021,45.61
1624,Ford,Diesel,2.02,1160.7,107,4,2022,45.48
1002,Kia,Diesel,1.26,1079.0,48,4,2022,51.74
210,Hyundai,Diesel,2.8,0.0,157,6,2009,37.75
3621,Tesla,Hybrid,1.09,921.0,51,4,2007,59.95
2092,Ford,Hybrid,1.22,1703.1,86,4,2009,60.42
1949,Ford,Hybrid,1.55,0.0,51,8,2019,56.81
911,Kia,Gasoline,1.69,1593.0,85,4,2009,45.87
1719,Hyundai,Gasoline,2.71,0.0,140,6,2009,37.57
2553,Hyundai,Electric,2.53,0.0,126,3,2020,66.29
2985,Tesla,Hybrid,2.63,1129.2,111,3,2012,52.23
2164,Hyundai,Hybrid,0.0,800.0,140,4,2012,53.84
597,Tesla,Electric,0.98,0.0,40,4,2013,71.85
1951,Tesla,Gasoline,0.0,1824.7,84,6,2013,45.91
3765,BMW,Hybrid,1.52,1431.6,78,4,2023,59.2
297,Tesla,Diesel,2.31,2084.1,116,4,2013,39.64
3717,BMW,Diesel,0.0,0.0,57,4,2010,48.66
508,Kia,Hybrid,2.2,1037.3,111,4,2008,53.73
2865,BMW,Gasoline,0.0,1404.6,84,4,2018,47.58
8,BMW,Gasoline,0.0,1672.8,133,4,2019,44.38
2253,Kia,Gasoline,1.75,0.0,89,4,2022,48.96
3055,Toyota,Gasoline,0.0,1331.1,45,6,2021,53.43
2030,Hyundai,Gasoline,0.0,1525.6,94,4,2009,42.93
2149,Kia,Gasoline,3.39,1032.4,156,6,2018,41.78
2087,Tesla,Hybrid,1.97,1453.2,95,4,2005,53.13
3118,BMW,Gasoline,1.22,1017.1,67,4,2019,49.81
2551,Ford,Hybrid,2.14,1073.7,116,3,2014,54.44
3359,Ford,Gasoline,2.79,1218.1,147,4,2016,39.57
178,Toyota,Gasoline,0.0,1138.4,72,4,2021,47.05
3854,Toyota,Electric,2.46,1655.7,119,4,2020,64.25
2779,Hyundai,Gasoline,2.88,1349.9,147,4,2010,41.96
791,Toyota,Electric,0.0,0.0,78,6,2018,68.2
1335,Hyundai,Electric,0.0,1261.9,124,8,2005,61.05
679,Kia,Hybrid,0.0,1444.2,148,4,2013,51.19
3454,Hyundai,Gasoline,2.15,0.0,115,3,2013,42.81
3013,Toyota,Gasoline,2.24,1255.4,118,4,2010,41.69
1437,Hyundai,Gasoline,2.33,1169.7,115,3,2014,43.41
97,Ford,Diesel,1.48,1736.6,54,3,2020,47.12
44,BMW,Gasoline,1.24,0.0,81,4,2007,47.7
1815,Ford,Gasoline,0.0,1546.3,80,6,2021,48.5
1491,Hyundai,Gasoline,1.67,1378.5,89,6,2016,46.56
1229,BMW,Gasoline,1.0,0.0,36,3,2021,49.27
760,Kia,Gasoline,1.59,1699.4,80,4,2008,46.08
3627,Kia,Gasoline,1.8,0.0,95,6,2023,45.17
2019,Hyundai,Hybrid,0.0,1641.7,147,4,2018,54.18
2750,Tesla,Gasoline,0.0,1163.7,164,4,2010,39.53
3067,Kia,Gasoline,3.01,1391.0,148,4,2005,40.16
26,Kia,Gasoline,2.32,932.4,112,4,2019,44.61
2303,Kia,Gasoline,1.1,1537.9,43,4,2011,47.83
1611,Hyundai,Gasoline,0.0,0.0,87,4,2017,45.44
680,Kia,Diesel,0.0,1644.1,35,4,2009,50.99
1843,BMW,Diesel,2.34,0.0,119,6,2023,46.28
2645,Kia,Hybrid,1.91,1471.1,90,4,2006,52.61
1223,Tesla,Gasoline,1.8,1995.6,86,3,2011,44.77
782,Tesla,Hybrid,0.0,0.0,99,4,2018,57.06
3668,BMW,Diesel,0.0,1058.6,135,4,2012,39.15
3814,BMW,Electric,2.05,1465.2,106,6,2015,64.04
2339,Ford,Gasoline,0.0,1621.5,121,6,2007,44.29
1357,Hyundai,Gasoline,2.68,1927.8,127,3,2010,41.47
1616,Toyota,Electric,3.72,1376.8,193,8,2020,58.62
3128,Toyota,Gasoline,2.29,900.1,116,6,2015,45.76
2383,Toyota,Hybrid,0.8,0.0,48,4,2020,65.26
2148,Kia,Diesel,1.14,1037.7,59,4,2006,46.2
884,BMW,Gasoline,2.58,1063.4,139,6,2011,39.6
383,Tesla,Gasoline,0.0,1351.5,126,3,2010,42.48
2836,Tesla,Gasoline,2.3,0.0,114,4,2020,43.92
1338,Tesla,Gasoline,3.08,1340.8,150,4,2018,39.72
2753,Toyota,Diesel,0.0,1327.5,132,4,2008,43.26
32,Hyundai,Hybrid,2.68,1284.3,127,4,2014,48.52
2182,Toyota,Gasoline,0.81,945.3,33,4,2015,51.08
2035,Ford,Hybrid,2.0,1636.9,104,6,2009,55.25
3608,Tesla,Hybrid,0.0,1373.4,114,6,2019,54.49
611,Ford,Gasoline,0.0,1187.6,87,4,2015,49.7
571,Kia,Diesel,1.45,1255.0,61,4,2021,49.05
344,Kia,Diesel,3.05,1716.4,166,4,2017,38.09
1886,Ford,Hybrid,0.0,1288.0,31,4,2020,62.84
1651,Hyundai,Gasoline,0.0,1719.5,29,3,2014,51.26
3039,Toyota,Gasoline,3.29,1691.3,163,6,2022,38.28
2497,Kia,Gasoline,2.01,0.0,87,4,2006,43.44
1048,Hyundai,Gasoline,0.0,1014.7,105,4,2023,48.12
3629,Kia,Diesel,0.0,1710.4,140,4,2020,42.99
1072,Toyota,Hybrid,0.0,1480.6,144,4,2008,51.05
1812,BMW,Hybrid,1.64,0.0,85,6,2020,57.3
3487,Kia,Gasoline,0.0,0.0,81,4,2020,47.72
2536,Tesla,Hybrid,2.21,1609.6,100,6,2015,57.46
966,Hyundai,Hybrid,0.0,1824.6,71,4,2009,53.27
529,Toyota,Gasoline,0.91,1393.3,62,4,2018,52.13
177,Ford,Gasoline,1.07,1327.9,44,3,2007,46.76
423,Hyundai,Diesel,0.0,1393.2,152,4,2023,40.29
3369,Ford,Gasoline,2.67,0.0,132,4,2006,40.46
3242,BMW,Gasoline,2.03,0.0,102,4,2019,41.76
2020,BMW,Diesel,2.73,1413.2,132,4,2019,41.62
573,Ford,Diesel,1.34,1577.5,72,8,2021,50.29
3538,Ford,Gasoline,0.0,1215.6,156,4,2009,35.99
289,BMW,Gasoline,2.23,1575.5,119,4,2008,41.78
2659,Kia,Gasoline,2.03,1514.4,96,6,2022,44.87
2922,Ford,Gasoline,0.0,1927.4,158,3,2018,42.01
2633,Kia,Hybrid,1.01,1197.2,43,8,2022,58.88
1591,Toyota,Diesel,1.61,0.0,93,6,2008,44.3
3943,Toyota,Gasoline,2.54,1487.1,111,6,2021,42.59
2100,Kia,Hybrid,0.0,1369.7,91,4,2009,55.72
1392,Kia,Gasoline,0.0,989.5,54,4,2015,50.2
2855,Toyota,Gasoline,0.0,1259.7,82,4,2018,45.41
1740,Kia,Gasoline,2.41,1513.5,109,6,2019,44.79
1730,Toyota,Gasoline,0.0,0.0,80,4,2015,47.93
1919,Toyota,Electric,0.0,0.0,59,6,2016,69.88
3101,Toyota,Diesel,1.63,0.0,70,3,2016,49.37
371,Kia,Gasoline,0.0,1849.0,101,4,2006,41.43
3293,Toyota,Electric,1.68,0.0,87,4,2013,67.34
3713,BMW,Diesel,1.77,1475.4,78,6,2020,48.42
2635,Tesla,Gasoline,0.87,800.0,36,6,2014,50.79
3412,Ford,Diesel,3.18,841.5,161,4,2023,46.41
2070,Ford,Gasoline,1.84,0.0,93,4,2011,44.03
142,Hyundai,Electric,2.01,0.0,83,4,2009,67.5
3356,Toyota,Diesel,0.8,1320.7,42,4,2022,50.91
492,Tesla,Electric,0.8,2228.8,30,4,2018,72.19
199,BMW,Gasoline,0.8,1203.4,40,4,2016,52.69
1789,Ford,Hybrid,2.41,1294.1,114,4,2010,52.85
2527,Ford,Gasoline,0.0,1411.9,95,3,2009,43.87
3925,Ford,Gasoline,1.76,1244.7,87,4,2023,47.31
1457,Ford,Gasoline,0.0,1390.2,107,4,2007,45.38
196,BMW,Electric,0.0,1300.0,114,4,2021,65.15
875,Kia,Electric,0.0,0.0,74,8,2006,65.68
2440,Hyundai,Gasoline,1.52,1402.2,65,4,2015,44.22
3824,BMW,Hybrid,1.92,1194.1,92,4,2017,54.26
841,Kia,Diesel,0.0,1437.4,37,4,2017,50.37
582,Toyota,Gasoline,0.0,0.0,129,4,2014,43.07
3949,Tesla,Hybrid,2.36,1022.7,106,6,2012,52.12
906,Kia,Gasoline,1.57,1391.0,80,4,2015,48.21
632,BMW,Hybrid,1.29,0.0,73,8,2011,56.31
2577,Hyundai,Hybrid,0.0,1884.8,106,4,2016,52.27
163,Kia,Electric,1.56,1289.2,80,4,2022,67.79
2074,Kia,Diesel,2.49,1329.0,122,3,2012,40.97
2081,Ford,Gasoline,1.91,0.0,96,4,2015,44.52
1761,Hyundai,Diesel,0.0,0.0,112,4,2019,43.01
2662,Kia,Hybrid,0.0,1286.9,97,4,2011,55.96
926,Tesla,Diesel,0.0,1398.8,90,4,2012,44.88
1833,Kia,Gasoline,0.0,1418.0,98,6,2011,43.25
548,BMW,Hybrid,0.0,0.0,48,4,2013,61.06
2294,Kia,Diesel,0.0,926.5,89,4,2010,43.55
1189,Tesla,Gasoline,1.32,1451.2,58,4,2019,49.42
2000,Hyundai,Electric,0.0,1306.0,115,4,2018,63.18
2098,Ford,Gasoline,0.0,1354.9,59,4,2006,46.91
612,BMW,Diesel,1.82,0.0,120,4,2013,45.98
2195,Toyota,Gasoline,1.02,0.0,56,6,2018,48.66
3662,Kia,Diesel,1.03,1056.8,53,6,2005,50.83
1508,BMW,Hybrid,0.0,0.0,75,4,2013,57.03
1870,Ford,Gasoline,2.14,1245.5,111,4,2021,44.76
743,Ford,Gasoline,2.12,0.0,93,4,2013,45.38
638,Toyota,Gasoline,1.66,1414.1,85,6,2006,45.3
3536,Hyundai,Diesel,0.0,1449.1,124,4,2007,42.9
2016,BMW,Hybrid,1.95,0.0,106,4,2006,51.08
3762,Tesla,Gasoline,1.9,0.0,108,6,2010,44.46
1098,Kia,Hybrid,0.0,0.0,70,3,2010,54.76
1484,Toyota,Hybrid,2.04,1630.9,95,4,2019,54.7
49,Toyota,Gasoline,2.78,0.0,145,4,2013,42.59
1352,BMW,Hybrid,0.0,1628.9,56,6,2019,60.0
922,Toyota,Gasoline,0.0,0.0,179,4,2011,38.7
3563,Hyundai,Diesel,3.49,0.0,183,6,2013,38.58
757,Kia,Hybrid,0.0,1090.3,67,4,2021,58.6
2125,Kia,Electric,0.0,0.0,69,4,2015,71.83
2367,BMW,Hybrid,1.88,0.0,98,3,2018,58.5
1468,Ford,Hybrid,2.17,2068.9,116,6,2018,52.57
3643,BMW,Hybrid,0.0,1300.3,71,3,2021,60.9
1695,Toyota,Gasoline,1.71,0.0,93,6,2006,42.74
1323,Toyota,Diesel,0.0,0.0,113,4,2016,42.26
1177,Ford,Hybrid,0.0,0.0,44,6,2005,58.96
1948,Kia,Diesel,0.0,1384.1,50,4,2006,47.89
1214,Tesla,Diesel,0.0,2084.0,94,4,2021,47.25
3934,Tesla,Gasoline,1.48,0.0,82,4,2015,45.36
2534,Tesla,Gasoline,1.36,0.0,67,4,2005,46.65
2288,Tesla,Hybrid,1.33,0.0,64,4,2015,57.36
2782,Toyota,Electric,0.0,1299.3,68,3,2007,65.81
2678,Tesla,Gasoline,0.0,1434.0,106,6,2022,45.05
1071,Toyota,Hybrid,0.0,800.0,89,4,2005,52.87
3730,Kia,Diesel,2.83,1041.7,134,4,2014,41.1
2831,BMW,Gasoline,2.6,2002.6,130,4,2014,38.1
2442,Tesla,Hybrid,2.16,1343.7,129,4,2006,53.46
3604,Toyota,Hybrid,1.8,1688.0,86,4,2014,53.61
1715,Ford,Diesel,2.9,1731.6,125,4,2023,41.11
3022,Toyota,Hybrid,1.48,1124.2,70,4,2020,59.45
2197,Toyota,Gasoline,1.14,1521.0,45,4,2007,51.45
1150,Toyota,Gasoline,0.0,966.5,132,6,2018,41.93
3087,Ford,Gasoline,0.0,1384.8,121,6,2020,46.49
2229,Tesla,Hybrid,1.67,1552.2,94,3,2013,54.68
2964,BMW,Gasoline,1.67,0.0,85,6,2006,44.34
2610,BMW,Gasoline,0.0,0.0,49,6,2009,50.04
1552,Toyota,Diesel,0.0,1504.7,115,3,2020,43.05
2555,Hyundai,Hybrid,0.0,1728.7,131,6,2008,50.67
1289,Tesla,Gasoline,0.91,0.0,31,4,2010,51.02
3862,Tesla,Diesel,2.08,1440.1,128,8,2014,44.24
2808,Hyundai,Diesel,1.37,1850.5,78,4,2012,47.44
1642,Ford,Gasoline,0.0,0.0,74,4,2021,47.45
868,Ford,Hybrid,2.74,2077.3,151,4,2010,47.96
927,Tesla,Diesel,0.0,1228.2,183,4,2008,38.06
3211,Kia,Electric,1.02,1628.4,57,4,2005,66.03
998,Toyota,Gasoline,2.98,1980.9,147,6,2006,39.58
3021,Ford,Gasoline,1.1,956.2,59,4,2015,49.75
1830,BMW,Electric,2.54,1502.7,122,4,2013,61.08
1133,BMW,Hybrid,0.0,1465.4,54,4,2022,61.31
1341,Ford,Hybrid,0.8,1293.4,50,4,2019,62.43
3675,Kia,Electric,1.6,0.0,79,4,2016,67.97
211,BMW,Gasoline,0.0,0.0,96,4,2019,46.54
3980,Hyundai,Gasoline,0.0,1380.8,106,3,2020,43.08
60,Ford,Diesel,1.31,1582.2,62,4,2013,46.3
3671,BMW,Diesel,0.0,832.9,124,6,2019,45.29
2620,Toyota,Gasoline,0.0,1122.4,58,4,2009,47.92
3898,Kia,Diesel,1.71,1365.5,96,4,2009,46.86
3947,Hyundai,Gasoline,0.0,0.0,133,8,2012,36.79
766,Hyundai,Hybrid,2.16,0.0,99,6,2014,53.98
2103,BMW,Electric,0.0,1645.5,94,8,2006,62.97
3230,Tesla,Gasoline,0.0,1302.7,143,3,2008,40.44
1079,Kia,Gasoline,0.0,0.0,102,6,2022,45.99
2660,Hyundai,Hybrid,0.0,0.0,24,6,2016,62.26
3743,Toyota,Gasoline,0.0,0.0,86,6,2018,45.66
2045,Hyundai,Gasoline,2.61,1538.8,134,3,2018,42.41
2067,Ford,Gasoline,1.98,1067.1,90,6,2012,45.71
583,Tesla,Gasoline,0.0,0.0,80,6,2014,45.93
2124,Kia,Diesel,2.36,1477.4,115,4,2019,46.54
3529,BMW,Gasoline,1.31,800.0,67,4,2022,49.93
3617,BMW,Diesel,1.09,1058.3,56,6,2006,45.26
941,Ford,Hybrid,2.69,1442.4,137,4,2015,53.0
1081,Ford,Hybrid,0.0,0.0,74,4,2007,55.65
188,Toyota,Gasoline,0.0,1338.0,96,3,2015,46.41
3106,Tesla,Diesel,1.66,0.0,84,4,2018,49.75
2311,Kia,Gasoline,3.35,958.3,167,4,2006,36.35
2677,Hyundai,Electric,0.0,0.0,55,4,2012,67.68
3095,Hyundai,Diesel,1.76,1230.8,83,6,2006,43.94
3820,Hyundai,Gasoline,0.0,2081.8,35,8,2005,47.48
1601,Toyota,Gasoline,0.86,1828.1,42,4,2017,50.26
3857,BMW,Gasoline,2.67,0.0,134,4,2009,38.18
227,Hyundai,Hybrid,2.06,0.0,93,3,2021,56.82
1613,Hyundai,Diesel,2.31,2050.8,115,4,2016,42.41
536,BMW,Diesel,0.0,1462.8,111,4,2017,43.03
3849,Toyota,Hybrid,0.0,2135.9,35,4,2016,60.75
3216,Ford,Gasoline,2.91,0.0,141,3,2023,42.72
3127,BMW,Gasoline,1.59,0.0,77,6,2008,43.14
698,Toyota,Diesel,1.86,1625.6,101,4,2005,41.41
3614,Ford,Gasoline,0.0,1154.8,72,4,2006,47.72
2375,Hyundai,Gasoline,0.0,1920.0,83,6,2022,48.23
1778,BMW,Gasoline,1.65,0.0,85,4,2010,45.08
3625,Hyundai,Diesel,2.39,1136.8,118,6,2021,47.01
2805,Toyota,Gasoline,2.09,0.0,101,6,2013,45.36
1038,Hyundai,Hybrid,0.98,1484.4,33,4,2023,58.77
209,Tesla,Gasoline,0.0,0.0,181,6,2007,38.28
1847,Ford,Gasoline,0.0,0.0,107,4,2015,47.63
566,BMW,Hybrid,0.8,1165.9,39,4,2015,60.88
314,Ford,Electric,1.97,0.0,89,4,2008,63.82
602,Ford,Diesel,2.92,1446.9,150,6,2023,40.38
234,BMW,Hybrid,0.0,1648.6,55,4,2011,58.31
1261,Kia,Gasoline,2.05,0.0,104,4,2007,39.42
932,Ford,Hybrid,0.0,979.0,140,4,2009,49.11
3221,Kia,Diesel,1.67,1278.8,82,4,2016,47.32
1724,Hyundai,Gasoline,0.0,0.0,60,6,2018,46.72
112,Toyota,Gasoline,0.0,0.0,57,4,2005,45.53
2705,Hyundai,Diesel,3.38,1610.0,169,4,2022,39.71
1090,BMW,Gasoline,0.0,0.0,131,6,2020,42.35
2743,BMW,Gasoline,0.0,0.0,118,3,2023,44.88
2029,Kia,Diesel,0.0,1517.4,125,3,2010,37.98
3945,Kia,Gasoline,2.44,1619.2,133,4,2016,41.05
1744,Ford,Hybrid,3.36,0.0,154,4,2017,49.3
473,Kia,Gasoline,0.8,0.0,12,4,2010,49.23
2097,Toyota,Gasoline,1.12,1181.8,54,4,2023,49.1
3733,Hyundai,Electric,2.71,1976.3,139,4,2014,57.47
1787,Kia,Gasoline,2.04,1391.6,104,6,2013,44.97
3277,Ford,Diesel,0.0,1527.3,143,4,2019,43.44
1374,Ford,Diesel,0.0,2128.7,38,4,2010,49.46
3704,Toyota,Gasoline,0.0,1055.2,158,4,2006,39.54
362,Kia,Gasoline,2.54,0.0,123,3,2014,40.78
136,Kia,Gasoline,3.01,1067.4,153,4,2023,39.62
1135,Hyundai,Electric,3.19,0.0,150,6,2012,59.12
1152,Ford,Diesel,0.0,1497.8,63,4,2009,46.31
2469,Toyota,Electric,1.86,0.0,96,8,2020,67.72
1054,Ford,Gasoline,1.61,1262.7,65,6,2005,44.9
3317,Tesla,Gasoline,1.53,0.0,65,4,2013,46.66
23,Ford,Diesel,1.46,1448.7,90,4,2008,46.69
1973,Hyundai,Gasoline,2.1,1242.7,110,4,2018,45.74
2953,BMW,Electric,0.0,1733.2,88,4,2008,63.12
1653,Hyundai,Electric,1.97,1605.8,96,8,2008,64.45
696,Toyota,Electric,2.5,1104.3,138,6,2007,59.75
421,Tesla,Gasoline,0.0,897.7,43,6,2006,48.56
3950,Toyota,Diesel,0.0,1755.9,139,6,2017,41.65
461,Toyota,Hybrid,0.0,1279.4,93,6,2019,53.95
1068,Ford,Gasoline,3.08,0.0,159,4,2020,42.47
88,Tesla,Gasoline,0.0,1088.8,103,6,2014,45.79
283,Kia,Gasoline,0.0,0.0,108,4,2023,46.29
2999,Kia,Gasoline,0.86,1348.4,38,6,2006,50.29
1314,Hyundai,Gasoline,2.36,1081.7,123,6,2019,46.09
1408,Hyundai,Hybrid,1.94,1222.9,109,4,2020,58.26
3795,BMW,Diesel,1.35,0.0,64,3,2017,48.94
2113,Kia,Diesel,2.43,1885.5,119,6,2019,43.6
860,Toyota,Gasoline,1.49,1189.8,76,6,2015,45.85
534,Kia,Gasoline,0.0,1247.1,80,6,2011,46.27
3510,Kia,Diesel,0.0,1604.0,93,4,2011,43.89
3784,Ford,Gasoline,2.36,1216.9,106,4,2008,41.39
1420,Ford,Gasoline,0.0,1286.0,114,6,2017,48.06
3396,BMW,Hybrid,2.59,1324.3,107,6,2020,53.48
3169,Ford,Gasoline,2.57,1114.0,132,4,2019,44.87
2801,Kia,Gasoline,2.12,1236.3,117,4,2016,43.31
3372,BMW,Electric,2.64,0.0,138,4,2018,62.69
3939,Toyota,Diesel,1.48,1476.4,75,6,2016,48.45
2899,BMW,Diesel,2.27,0.0,111,4,2014,43.12
1645,Kia,Diesel,0.0,898.3,86,8,2015,47.63
1413,Tesla,Diesel,0.0,1178.8,113,6,2011,45.74
3909,Toyota,Gasoline,0.0,0.0,77,4,2012,45.31
2298,Toyota,Hybrid,0.0,1345.0,154,6,2014,51.77
943,Hyundai,Hybrid,1.97,1773.9,92,6,2007,55.41
2252,Ford,Diesel,2.24,0.0,95,3,2009,43.04
3905,Kia,Gasoline,2.56,1430.0,129,4,2015,44.25
1652,Toyota,Diesel,1.38,1581.5,78,8,2014,47.74
2216,Toyota,Gasoline,0.0,0.0,122,4,2022,40.49
2247,Toyota,Diesel,2.02,0.0,112,6,2013,44.07
122,Toyota,Diesel,1.8,0.0,111,4,2007,47.61
888,Tesla,Electric,3.27,0.0,167,8,2013,61.04
2835,Kia,Gasoline,0.0,0.0,142,6,2014,38.18
686,Ford,Hybrid,0.0,1129.9,67,3,2015,58.44
2959,Toyota,Hybrid,1.67,1121.8,66,4,2009,58.21
414,Hyundai,Diesel,2.61,1628.9,138,4,2019,44.0
790,BMW,Diesel,1.28,1264.9,76,4,2016,50.14
